"Category ID","Category","Group ID","Group","Subgroup ID","Subgroup","Occupation ID","Occupation","Sex ID","Sex","Year","Quarter ID","Quarter","Workforce","Monthly Wage","Monthly Wage Growth","Monthly Wage Growth Value","percentage","lastPeriod"
1,"Funcionarios, Directores y Jefes",11,"Funcionarios y Altas Autoridades de los Sectores Público, Privado y Social",111,"Funcionarios, Legisladores y Autoridades Gubernamentales",1111,"Altas Autoridades Gubernamentales y Jurisdiccionales",1,"Hombre",2020,20204,"2020-Q4",132,15719.69696969697,-0.5380615364167995,-18310.153776571686,0.00000404844467036674,34029.850746268654
1,"Funcionarios, Directores y Jefes",11,"Funcionarios y Altas Autoridades de los Sectores Público, Privado y Social",111,"Funcionarios, Legisladores y Autoridades Gubernamentales",1112,"Legisladores",1,"Hombre",2020,20204,"2020-Q4",57,30000,-0.31852011649228773,-14021.842355175686,0.0000017481920167492744,44021.842355175686
1,"Funcionarios, Directores y Jefes",11,"Funcionarios y Altas Autoridades de los Sectores Público, Privado y Social",111,"Funcionarios, Legisladores y Autoridades Gubernamentales",1113,"Presidentes y Autoridades Municipales",1,"Hombre",2020,20204,"2020-Q4",12336,9210.031614785992,0.038459216440681024,341.0924509030083,0.0003783455564670008,8868.939163882984
1,"Funcionarios, Directores y Jefes",11,"Funcionarios y Altas Autoridades de los Sectores Público, Privado y Social",112,"Presidentes y Directores Generales",1121,"Presidentes y Directores Generales en Instituciones Públicas",1,"Hombre",2020,20204,"2020-Q4",3502,11806.667618503712,-0.6229089514557968,-19503.191536425868,0.00010740646390624489,31309.85915492958
1,"Funcionarios, Directores y Jefes",11,"Funcionarios y Altas Autoridades de los Sectores Público, Privado y Social",112,"Presidentes y Directores Generales",1122,"Presidentes y Directores Generales en Instituciones y Empresas Privadas",1,"Hombre",2020,20204,"2020-Q4",32125,6942.072217898833,-0.2902901419062555,-2839.491527805634,0.0009852748866328147,9781.563745704467
1,"Funcionarios, Directores y Jefes",11,"Funcionarios y Altas Autoridades de los Sectores Público, Privado y Social",113,"Directores de Organizaciones Políticas, Sindicales y Civiles",1131,"Directores de Organizaciones Políticas",1,"Hombre",2020,20204,"2020-Q4",2195,7844.191343963554,0.027920844545072914,213.0674246551962,0.00006732072766253785,7631.1239193083575
1,"Funcionarios, Directores y Jefes",11,"Funcionarios y Altas Autoridades de los Sectores Público, Privado y Social",113,"Directores de Organizaciones Políticas, Sindicales y Civiles",1132,"Directores de Organizaciones Sindicales",1,"Hombre",2020,20204,"2020-Q4",5199,7854.125793421812,1.379124919754583,4552.859126755146,0.00015945351394876277,3301.2666666666664
1,"Funcionarios, Directores y Jefes",11,"Funcionarios y Altas Autoridades de los Sectores Público, Privado y Social",113,"Directores de Organizaciones Políticas, Sindicales y Civiles",1133,"Directores de Organizaciones Empresariales",1,"Hombre",2020,20204,"2020-Q4",496,60000,5.119984000990101,50196.05280172414,0.000015212337549256844,9803.947198275862
1,"Funcionarios, Directores y Jefes",11,"Funcionarios y Altas Autoridades de los Sectores Público, Privado y Social",113,"Directores de Organizaciones Políticas, Sindicales y Civiles",1135,"Directores de Organizaciones Civiles y Religiosas",1,"Hombre",2020,20204,"2020-Q4",711,691.9831223628692,1,691.9831223628692,0.00002180639515629358,0
1,"Funcionarios, Directores y Jefes",12,"Directores y Gerentes en Servicios Financieros, Administrativos y Sociales",121,"Directores y Gerentes en Servicios Financieros y Administrativos",1211,"Directores y Gerentes en Administración, Recursos Humanos y Mercadotecnia",1,"Hombre",2020,20204,"2020-Q4",48140,13765.337037806397,0.18270018526533957,2126.4303991656543,0.0014764555032685976,11638.906638640743
1,"Funcionarios, Directores y Jefes",12,"Directores y Gerentes en Servicios Financieros, Administrativos y Sociales",121,"Directores y Gerentes en Servicios Financieros y Administrativos",1212,"Directores y Gerentes en Servicios Contables, Financieros, Banca y Seguros",1,"Hombre",2020,20204,"2020-Q4",30158,15647.03607666291,0.6609126069229537,6226.289908897357,0.0009249469270372739,9420.746167765552
1,"Funcionarios, Directores y Jefes",12,"Directores y Gerentes en Servicios Financieros, Administrativos y Sociales",122,"Directores y Gerentes en Servicios de Salud, Enseñanza y Sociales",1221,"Directores y Gerentes en Servicios de Salud, Protección Civil y Medio Ambiente",1,"Hombre",2020,20204,"2020-Q4",7796,8167.355053873782,1.6581343489577498,5094.765793260905,0.00023910359583469024,3072.5892606128764
1,"Funcionarios, Directores y Jefes",12,"Directores y Gerentes en Servicios Financieros, Administrativos y Sociales",122,"Directores y Gerentes en Servicios de Salud, Enseñanza y Sociales",1222,"Directores y Gerentes en Desarrollo Social y Económico",1,"Hombre",2020,20204,"2020-Q4",3661,15317.454247473368,-0.007176429348369921,-110.71919669648196,0.00011228299953191392,15428.17344416985
1,"Funcionarios, Directores y Jefes",12,"Directores y Gerentes en Servicios Financieros, Administrativos y Sociales",122,"Directores y Gerentes en Servicios de Salud, Enseñanza y Sociales",1223,"Directores y Gerentes en Centros de Enseñanza y Capacitación",1,"Hombre",2020,20204,"2020-Q4",45314,12098.476409056804,0.032119538556388355,376.50433402101953,0.0013897819832802915,11721.972075035785
1,"Funcionarios, Directores y Jefes",12,"Directores y Gerentes en Servicios Financieros, Administrativos y Sociales",122,"Directores y Gerentes en Servicios de Salud, Enseñanza y Sociales",1224,"Jueces de Juzgado, Directores y Gerentes en Servicios Legales y Procuración de Justicia",1,"Hombre",2020,20204,"2020-Q4",5879,9009.032148324544,0.3201098822138757,2184.5758892621952,0.00018030913800822778,6824.456259062349
1,"Funcionarios, Directores y Jefes",12,"Directores y Gerentes en Servicios Financieros, Administrativos y Sociales",122,"Directores y Gerentes en Servicios de Salud, Enseñanza y Sociales",1225,"Comandantes de las Fuerzas Armadas",1,"Hombre",2020,20204,"2020-Q4",63,0,1,0,0.000001932212229038672,0
1,"Funcionarios, Directores y Jefes",12,"Directores y Gerentes en Servicios Financieros, Administrativos y Sociales",122,"Directores y Gerentes en Servicios de Salud, Enseñanza y Sociales",1226,"Directores en Servicios de Vigilancia y Seguridad",1,"Hombre",2020,20204,"2020-Q4",16957,5957.94303237601,-0.3212334486608807,-2819.659547806754,0.0005200717899652183,8777.602580182764
1,"Funcionarios, Directores y Jefes",13,"Directores y Gerentes en Producción, Tecnología y Transporte",131,"Directores y Gerentes en Producción Agropecuaria, Industrial, Construcción y Mantenimiento",1311,"Directores y Gerentes en Producción Agropecuaria, Silvícola y Pesquera",1,"Hombre",2020,20204,"2020-Q4",15403,8349.37973122119,0.5314850962849996,2897.5606103726095,0.00047241055498226445,5451.8191208485805
1,"Funcionarios, Directores y Jefes",13,"Directores y Gerentes en Producción, Tecnología y Transporte",131,"Directores y Gerentes en Producción Agropecuaria, Industrial, Construcción y Mantenimiento",1312,"Directores y Gerentes en Producción Minera, Petrolera y Gas",1,"Hombre",2020,20204,"2020-Q4",1549,39638.863783085864,1,39638.863783085864,0.00004750788480604607,0
1,"Funcionarios, Directores y Jefes",13,"Directores y Gerentes en Producción, Tecnología y Transporte",131,"Directores y Gerentes en Producción Agropecuaria, Industrial, Construcción y Mantenimiento",1313,"Directores y Gerentes en Generación y Provisión de Energía Eléctrica y Agua",1,"Hombre",2020,20204,"2020-Q4",1500,637.3333333333334,-0.9388647184132696,-9787.634325140147,0.00004600505307234933,10424.96765847348
1,"Funcionarios, Directores y Jefes",13,"Directores y Gerentes en Producción, Tecnología y Transporte",131,"Directores y Gerentes en Producción Agropecuaria, Industrial, Construcción y Mantenimiento",1314,"Directores y Gerentes en Producción Manufacturera",1,"Hombre",2020,20204,"2020-Q4",62545,10077.984411223919,0.3360752064094809,2535.007516751697,0.0019182573629400591,7542.976894472222
1,"Funcionarios, Directores y Jefes",13,"Directores y Gerentes en Producción, Tecnología y Transporte",131,"Directores y Gerentes en Producción Agropecuaria, Industrial, Construcción y Mantenimiento",1315,"Directores y Gerentes en Construcción, Reparación y Mantenimiento",1,"Hombre",2020,20204,"2020-Q4",28501,9589.147257990948,-0.2731269694427063,-3603.180500598399,0.0008741266784100187,13192.327758589347
1,"Funcionarios, Directores y Jefes",13,"Directores y Gerentes en Producción, Tecnología y Transporte",132,"Directores y Gerentes en Informática, Telecomunicaciones, Transporte y en Investigación y Desarrollo Tecnológico",1321,"Directores y Gerentes en Informática",1,"Hombre",2020,20204,"2020-Q4",9572,16241.09903886335,1.569977637152571,9921.550259887275,0.00029357357867235183,6319.5487789760755
1,"Funcionarios, Directores y Jefes",13,"Directores y Gerentes en Producción, Tecnología y Transporte",132,"Directores y Gerentes en Informática, Telecomunicaciones, Transporte y en Investigación y Desarrollo Tecnológico",1322,"Directores y Gerentes en Comunicación y Telecomunicaciones",1,"Hombre",2020,20204,"2020-Q4",4124,4058.0843840931134,-0.714796750769486,-10170.66088806607,0.0001264832259135791,14228.745272159184
1,"Funcionarios, Directores y Jefes",13,"Directores y Gerentes en Producción, Tecnología y Transporte",132,"Directores y Gerentes en Informática, Telecomunicaciones, Transporte y en Investigación y Desarrollo Tecnológico",1323,"Directores y Gerentes en Servicios de Transporte",1,"Hombre",2020,20204,"2020-Q4",21653,11111.055742853185,0.6731904955419796,4470.41573655546,0.0006640982761170533,6640.6400062977245
1,"Funcionarios, Directores y Jefes",13,"Directores y Gerentes en Producción, Tecnología y Transporte",132,"Directores y Gerentes en Informática, Telecomunicaciones, Transporte y en Investigación y Desarrollo Tecnológico",1324,"Directores y Gerentes en Centros de Investigación y Desarrollo Tecnológico",1,"Hombre",2020,20204,"2020-Q4",516,0,-1,-4820.359281437126,0.000015825738256888166,4820.359281437126
1,"Funcionarios, Directores y Jefes",14,"Directores y Gerentes de Ventas, Restaurantes, Hoteles y otros Establecimientos",141,"Directores y Gerentes de Ventas, Restaurantes y Hoteles",1411,"Directores y Gerentes de Ventas, Comercialización y Alquiler",1,"Hombre",2020,20204,"2020-Q4",144245,7839.880793095082,0.20708224847532128,1344.9788897676817,0.004423999253614019,6494.9019033274
1,"Funcionarios, Directores y Jefes",14,"Directores y Gerentes de Ventas, Restaurantes, Hoteles y otros Establecimientos",141,"Directores y Gerentes de Ventas, Restaurantes y Hoteles",1412,"Directores y Gerentes de Restaurantes y Hoteles",1,"Hombre",2020,20204,"2020-Q4",46040,8721.076889661164,0.2635992992586687,1819.3028108233038,0.0014120484289673087,6901.7740788378605
1,"Funcionarios, Directores y Jefes",14,"Directores y Gerentes de Ventas, Restaurantes, Hoteles y otros Establecimientos",142,"Directores y Gerentes de Museos, Cines y otros Establecimientos",1421,"Directores y Productores Artísticos de Cine, Teatro y Afines",1,"Hombre",2020,20204,"2020-Q4",13677,4541.873217810923,-0.204291992792878,-1166.0914836535903,0.00041947407391368114,5707.964701464513
1,"Funcionarios, Directores y Jefes",14,"Directores y Gerentes de Ventas, Restaurantes, Hoteles y otros Establecimientos",142,"Directores y Gerentes de Museos, Cines y otros Establecimientos",1422,"Directores y Gerentes de Museos, Cines y otros Establecimientos Deportivos y Culturales",1,"Hombre",2020,20204,"2020-Q4",13704,14480.827495621716,2.984897062385769,10846.899876183536,0.00042030216486898343,3633.92761943818
1,"Funcionarios, Directores y Jefes",14,"Directores y Gerentes de Ventas, Restaurantes, Hoteles y otros Establecimientos",142,"Directores y Gerentes de Museos, Cines y otros Establecimientos",1423,"Directores y Gerentes en Servicios Funerarios y otros Servicios",1,"Hombre",2020,20204,"2020-Q4",18309,5251.000054617947,-0.3333849792490889,-2626.110258172391,0.0005615376778010958,7877.110312790338
1,"Funcionarios, Directores y Jefes",15,"Coordinadores y Jefes de Área en Servicios Financieros, Administrativos y Sociales",151,"Coordinadores y Jefes de Área en Servicios Financieros y Administrativos",1511,"Coordinadores y Jefes de Área en Administración, Recursos Humanos y Mercadotecnia",1,"Hombre",2020,20204,"2020-Q4",85174,10390.427783126306,0.4339431858435425,3144.3751600483893,0.002612289593589521,7246.052623077917
1,"Funcionarios, Directores y Jefes",15,"Coordinadores y Jefes de Área en Servicios Financieros, Administrativos y Sociales",151,"Coordinadores y Jefes de Área en Servicios Financieros y Administrativos",1512,"Coordinadores y Jefes de Área en Servicios Contables, Financieros, Banca y Seguros",1,"Hombre",2020,20204,"2020-Q4",14250,7746.057543859649,-0.16951148989453982,-1581.0522831938406,0.0004370480041873186,9327.10982705349
1,"Funcionarios, Directores y Jefes",15,"Coordinadores y Jefes de Área en Servicios Financieros, Administrativos y Sociales",152,"Coordinadores y Jefes de Área en Servicios de Salud, Enseñanza, Sociales y Jueces Calificadores",1521,"Coordinadores y Jefes de Área en Servicios de Salud, Protección Civil y Medio Ambiente",1,"Hombre",2020,20204,"2020-Q4",14547,9176.72372310442,-0.06547934824055245,-642.9883462084963,0.00044615700469564375,9819.712069312916
1,"Funcionarios, Directores y Jefes",15,"Coordinadores y Jefes de Área en Servicios Financieros, Administrativos y Sociales",152,"Coordinadores y Jefes de Área en Servicios de Salud, Enseñanza, Sociales y Jueces Calificadores",1522,"Coordinadores y Jefes de Área en Desarrollo Social y Económico",1,"Hombre",2020,20204,"2020-Q4",10715,11465.048063462436,0.052501705980329584,571.9084150249364,0.00032862942911348204,10893.1396484375
1,"Funcionarios, Directores y Jefes",15,"Coordinadores y Jefes de Área en Servicios Financieros, Administrativos y Sociales",152,"Coordinadores y Jefes de Área en Servicios de Salud, Enseñanza, Sociales y Jueces Calificadores",1523,"Coordinadores y Jefes de Área en Centros de Enseñanza y Capacitación",1,"Hombre",2020,20204,"2020-Q4",14908,10038.657767641535,0.18891590730844982,1595.1188209991742,0.00045722888746838915,8443.53894664236
1,"Funcionarios, Directores y Jefes",15,"Coordinadores y Jefes de Área en Servicios Financieros, Administrativos y Sociales",152,"Coordinadores y Jefes de Área en Servicios de Salud, Enseñanza, Sociales y Jueces Calificadores",1524,"Coordinadores y Jefes de Área en Servicios Legales, Jueces Calificadores y Fiscales",1,"Hombre",2020,20204,"2020-Q4",19063,19693.885537428527,0.9093705591353635,9379.551610363747,0.0005846628844787967,10314.33392706478
1,"Funcionarios, Directores y Jefes",15,"Coordinadores y Jefes de Área en Servicios Financieros, Administrativos y Sociales",152,"Coordinadores y Jefes de Área en Servicios de Salud, Enseñanza, Sociales y Jueces Calificadores",1525,"Capitanes, Tenientes y Jefes de Área de las Fuerzas Armadas",1,"Hombre",2020,20204,"2020-Q4",470,10000,1,10000,0.000014414916629336122,0
1,"Funcionarios, Directores y Jefes",15,"Coordinadores y Jefes de Área en Servicios Financieros, Administrativos y Sociales",152,"Coordinadores y Jefes de Área en Servicios de Salud, Enseñanza, Sociales y Jueces Calificadores",1526,"Coordinadores y Jefes de Área en Servicios de Vigilancia y Seguridad",1,"Hombre",2020,20204,"2020-Q4",14820,10769.381916329285,0.09594445656906449,942.8055312051383,0.00045452992435481135,9826.576385124146
1,"Funcionarios, Directores y Jefes",16,"Coordinadores y Jefes de Área en Producción y Tecnología",161,"Coordinadores y Jefes de Área en Producción Agropecuaria, Industrial, Construcción y Mantenimiento",1611,"Coordinadores y Jefes de Área en Producción Agropecuaria, Silvícola y Pesquera",1,"Hombre",2020,20204,"2020-Q4",4426,7569.950293718934,-0.17710354294940675,-1629.2025630705793,0.00013574557659881207,9199.152856789513
