"Category ID","Category","Group ID","Group","Subgroup ID","Subgroup","Occupation ID","Occupation","Sex ID","Sex","Year","Quarter ID","Quarter","Workforce","Monthly Wage","Monthly Wage Growth","Monthly Wage Growth Value","percentage","lastPeriod"
1,"Funcionarios, Directores y Jefes",11,"Funcionarios y Altas Autoridades de los Sectores Público, Privado y Social",111,"Funcionarios, Legisladores y Autoridades Gubernamentales",1111,"Altas Autoridades Gubernamentales y Jurisdiccionales",1,"Hombre",2019,20194,"2019-Q4",512,4062.5,-0.8806195175438596,-29967.350746268654,0.000015214912873079248,34029.850746268654
1,"Funcionarios, Directores y Jefes",11,"Funcionarios y Altas Autoridades de los Sectores Público, Privado y Social",111,"Funcionarios, Legisladores y Autoridades Gubernamentales",1112,"Legisladores",1,"Hombre",2019,20194,"2019-Q4",2733,13136.114160263447,-0.7016000817439886,-30885.72819491224,0.00008121554078540153,44021.842355175686
1,"Funcionarios, Directores y Jefes",11,"Funcionarios y Altas Autoridades de los Sectores Público, Privado y Social",111,"Funcionarios, Legisladores y Autoridades Gubernamentales",1113,"Presidentes y Autoridades Municipales",1,"Hombre",2019,20194,"2019-Q4",13258,6602.184341529643,-0.25558353490395513,-2266.7548223533413,0.00039398303685797786,8868.939163882984
1,"Funcionarios, Directores y Jefes",11,"Funcionarios y Altas Autoridades de los Sectores Público, Privado y Social",112,"Presidentes y Directores Generales",1121,"Presidentes y Directores Generales en Instituciones Públicas",1,"Hombre",2019,20194,"2019-Q4",11632,44040.98693259973,0.4066172164707965,12731.12777767015,0.00034566380183526915,31309.859154929578
1,"Funcionarios, Directores y Jefes",11,"Funcionarios y Altas Autoridades de los Sectores Público, Privado y Social",112,"Presidentes y Directores Generales",1122,"Presidentes y Directores Generales en Instituciones y Empresas Privadas",1,"Hombre",2019,20194,"2019-Q4",56031,12159.51542895897,0.24310547322239462,2377.951683254503,0.0016650523109209049,9781.563745704467
1,"Funcionarios, Directores y Jefes",11,"Funcionarios y Altas Autoridades de los Sectores Público, Privado y Social",112,"Presidentes y Directores Generales",1129,"Otros Presidentes y Directores Generales, no Clasificados Anteriormente",1,"Hombre",2019,20194,"2019-Q4",73,6500,1,6500,0.000002169313749482002,0
1,"Funcionarios, Directores y Jefes",11,"Funcionarios y Altas Autoridades de los Sectores Público, Privado y Social",113,"Directores de Organizaciones Políticas, Sindicales y Civiles",1131,"Directores de Organizaciones Políticas",1,"Hombre",2019,20194,"2019-Q4",633,5867.298578199052,-0.23113572256983725,-1763.8253411093056,0.000018810624704412428,7631.1239193083575
1,"Funcionarios, Directores y Jefes",11,"Funcionarios y Altas Autoridades de los Sectores Público, Privado y Social",113,"Directores de Organizaciones Políticas, Sindicales y Civiles",1132,"Directores de Organizaciones Sindicales",1,"Hombre",2019,20194,"2019-Q4",8546,7428.8029487479525,1.2502886615484823,4127.536282081286,0.0002539582918229204,3301.2666666666664
1,"Funcionarios, Directores y Jefes",11,"Funcionarios y Altas Autoridades de los Sectores Público, Privado y Social",113,"Directores de Organizaciones Políticas, Sindicales y Civiles",1133,"Directores de Organizaciones Empresariales",1,"Hombre",2019,20194,"2019-Q4",748,4066.8449197860964,-0.585182902606687,-5737.102278489766,0.00002222803677551421,9803.947198275862
1,"Funcionarios, Directores y Jefes",11,"Funcionarios y Altas Autoridades de los Sectores Público, Privado y Social",113,"Directores de Organizaciones Políticas, Sindicales y Civiles",1134,"Directores de Organizaciones Agrarias",1,"Hombre",2019,20194,"2019-Q4",1107,4431.638663053297,-0.5497366848895878,-5410.6880696199705,0.000032896305762692825,9842.326732673268
1,"Funcionarios, Directores y Jefes",11,"Funcionarios y Altas Autoridades de los Sectores Público, Privado y Social",113,"Directores de Organizaciones Políticas, Sindicales y Civiles",1135,"Directores de Organizaciones Civiles y Religiosas",1,"Hombre",2019,20194,"2019-Q4",1420,7138.028169014085,1,7138.028169014085,0.000042197609921430726,0
1,"Funcionarios, Directores y Jefes",12,"Directores y Gerentes en Servicios Financieros, Administrativos y Sociales",121,"Directores y Gerentes en Servicios Financieros y Administrativos",1211,"Directores y Gerentes en Administración, Recursos Humanos y Mercadotecnia",1,"Hombre",2019,20194,"2019-Q4",64335,9980.006606046476,-0.14253057302537162,-1658.900032594267,0.001911819179081159,11638.906638640743
1,"Funcionarios, Directores y Jefes",12,"Directores y Gerentes en Servicios Financieros, Administrativos y Sociales",121,"Directores y Gerentes en Servicios Financieros y Administrativos",1212,"Directores y Gerentes en Servicios Contables, Financieros, Banca y Seguros",1,"Hombre",2019,20194,"2019-Q4",31687,10657.071985356772,0.1312343837286995,1236.3258175912197,0.000941630750408715,9420.746167765552
1,"Funcionarios, Directores y Jefes",12,"Directores y Gerentes en Servicios Financieros, Administrativos y Sociales",122,"Directores y Gerentes en Servicios de Salud, Enseñanza y Sociales",1221,"Directores y Gerentes en Servicios de Salud, Protección Civil y Medio Ambiente",1,"Hombre",2019,20194,"2019-Q4",7379,10528.253150833447,2.426508477977763,7455.6638902205705,0.0002192789884579136,3072.5892606128764
1,"Funcionarios, Directores y Jefes",12,"Directores y Gerentes en Servicios Financieros, Administrativos y Sociales",122,"Directores y Gerentes en Servicios de Salud, Enseñanza y Sociales",1222,"Directores y Gerentes en Desarrollo Social y Económico",1,"Hombre",2019,20194,"2019-Q4",4308,12086.118848653668,-0.21662023749020723,-3342.0545955161815,0.00012801922784614334,15428.17344416985
1,"Funcionarios, Directores y Jefes",12,"Directores y Gerentes en Servicios Financieros, Administrativos y Sociales",122,"Directores y Gerentes en Servicios de Salud, Enseñanza y Sociales",1223,"Directores y Gerentes en Centros de Enseñanza y Capacitación",1,"Hombre",2019,20194,"2019-Q4",45726,12038.81642829025,0.027029952914599385,316.8443532544661,0.0013588224727234797,11721.972075035785
1,"Funcionarios, Directores y Jefes",12,"Directores y Gerentes en Servicios Financieros, Administrativos y Sociales",122,"Directores y Gerentes en Servicios de Salud, Enseñanza y Sociales",1224,"Jueces de Juzgado, Directores y Gerentes en Servicios Legales y Procuración de Justicia",1,"Hombre",2019,20194,"2019-Q4",7174,10769.40618901589,0.5780606952700376,3944.949929953541,0.00021318707998334085,6824.456259062349
1,"Funcionarios, Directores y Jefes",12,"Directores y Gerentes en Servicios Financieros, Administrativos y Sociales",122,"Directores y Gerentes en Servicios de Salud, Enseñanza y Sociales",1226,"Directores en Servicios de Vigilancia y Seguridad",1,"Hombre",2019,20194,"2019-Q4",8168,9131.586679725759,0.04032810739713673,353.98409954299495,0.00024272540692834237,8777.602580182764
1,"Funcionarios, Directores y Jefes",13,"Directores y Gerentes en Producción, Tecnología y Transporte",131,"Directores y Gerentes en Producción Agropecuaria, Industrial, Construcción y Mantenimiento",1311,"Directores y Gerentes en Producción Agropecuaria, Silvícola y Pesquera",1,"Hombre",2019,20194,"2019-Q4",12409,11044.431461036345,1.025824998265399,5592.612340187765,0.0003687536207852351,5451.8191208485805
1,"Funcionarios, Directores y Jefes",13,"Directores y Gerentes en Producción, Tecnología y Transporte",131,"Directores y Gerentes en Producción Agropecuaria, Industrial, Construcción y Mantenimiento",1312,"Directores y Gerentes en Producción Minera, Petrolera y Gas",1,"Hombre",2019,20194,"2019-Q4",90,17044.444444444445,1,17044.444444444445,0.0000026744964034709615,0
1,"Funcionarios, Directores y Jefes",13,"Directores y Gerentes en Producción, Tecnología y Transporte",131,"Directores y Gerentes en Producción Agropecuaria, Industrial, Construcción y Mantenimiento",1313,"Directores y Gerentes en Generación y Provisión de Energía Eléctrica y Agua",1,"Hombre",2019,20194,"2019-Q4",1077,8895.078922934075,-0.1467523723486952,-1529.8887355394054,0.000032004806961535836,10424.96765847348
1,"Funcionarios, Directores y Jefes",13,"Directores y Gerentes en Producción, Tecnología y Transporte",131,"Directores y Gerentes en Producción Agropecuaria, Industrial, Construcción y Mantenimiento",1314,"Directores y Gerentes en Producción Manufacturera",1,"Hombre",2019,20194,"2019-Q4",76486,10124.43638051408,0.3422335136587319,2581.4594860418583,0.002272905910176444,7542.976894472222
1,"Funcionarios, Directores y Jefes",13,"Directores y Gerentes en Producción, Tecnología y Transporte",131,"Directores y Gerentes en Producción Agropecuaria, Industrial, Construcción y Mantenimiento",1315,"Directores y Gerentes en Construcción, Reparación y Mantenimiento",1,"Hombre",2019,20194,"2019-Q4",33695,9942.809912449919,-0.24631876235971403,-3249.517846139428,0.0010013017368328226,13192.327758589347
1,"Funcionarios, Directores y Jefes",13,"Directores y Gerentes en Producción, Tecnología y Transporte",132,"Directores y Gerentes en Informática, Telecomunicaciones, Transporte y en Investigación y Desarrollo Tecnológico",1321,"Directores y Gerentes en Informática",1,"Hombre",2019,20194,"2019-Q4",4814,12048.026589115081,0.9064694348426505,5728.477810139006,0.0001430558409589912,6319.5487789760755
1,"Funcionarios, Directores y Jefes",13,"Directores y Gerentes en Producción, Tecnología y Transporte",132,"Directores y Gerentes en Informática, Telecomunicaciones, Transporte y en Investigación y Desarrollo Tecnológico",1322,"Directores y Gerentes en Comunicación y Telecomunicaciones",1,"Hombre",2019,20194,"2019-Q4",3690,2963.170731707317,-0.7917475733081515,-11265.574540451868,0.00010965435254230942,14228.745272159184
1,"Funcionarios, Directores y Jefes",13,"Directores y Gerentes en Producción, Tecnología y Transporte",132,"Directores y Gerentes en Informática, Telecomunicaciones, Transporte y en Investigación y Desarrollo Tecnológico",1323,"Directores y Gerentes en Servicios de Transporte",1,"Hombre",2019,20194,"2019-Q4",20311,11209.56033676333,0.6880240949867211,4568.920330465606,0.0006035744050099856,6640.6400062977245
1,"Funcionarios, Directores y Jefes",13,"Directores y Gerentes en Producción, Tecnología y Transporte",132,"Directores y Gerentes en Informática, Telecomunicaciones, Transporte y en Investigación y Desarrollo Tecnológico",1324,"Directores y Gerentes en Centros de Investigación y Desarrollo Tecnológico",1,"Hombre",2019,20194,"2019-Q4",58,21500,3.4602484472049686,16679.640718562874,0.0000017235643489035084,4820.359281437126
1,"Funcionarios, Directores y Jefes",14,"Directores y Gerentes de Ventas, Restaurantes, Hoteles y otros Establecimientos",141,"Directores y Gerentes de Ventas, Restaurantes y Hoteles",1411,"Directores y Gerentes de Ventas, Comercialización y Alquiler",1,"Hombre",2019,20194,"2019-Q4",152061,7483.59688546044,0.1522263148618953,988.69498213304,0.004518739973424421,6494.9019033274
1,"Funcionarios, Directores y Jefes",14,"Directores y Gerentes de Ventas, Restaurantes, Hoteles y otros Establecimientos",141,"Directores y Gerentes de Ventas, Restaurantes y Hoteles",1412,"Directores y Gerentes de Restaurantes y Hoteles",1,"Hombre",2019,20194,"2019-Q4",69965,8495.206674765954,0.23087289988437287,1593.4325959280932,0.0020791237874316203,6901.7740788378605
1,"Funcionarios, Directores y Jefes",14,"Directores y Gerentes de Ventas, Restaurantes, Hoteles y otros Establecimientos",142,"Directores y Gerentes de Museos, Cines y otros Establecimientos",1421,"Directores y Productores Artísticos de Cine, Teatro y Afines",1,"Hombre",2019,20194,"2019-Q4",7585,8204.021094264997,0.4372935929614389,2496.056392800484,0.00022540061355919158,5707.964701464513
1,"Funcionarios, Directores y Jefes",14,"Directores y Gerentes de Ventas, Restaurantes, Hoteles y otros Establecimientos",142,"Directores y Gerentes de Museos, Cines y otros Establecimientos",1422,"Directores y Gerentes de Museos, Cines y otros Establecimientos Deportivos y Culturales",1,"Hombre",2019,20194,"2019-Q4",10890,8541.297520661157,1.350431383105445,4907.369901222978,0.00032361406481998636,3633.927619438179
1,"Funcionarios, Directores y Jefes",14,"Directores y Gerentes de Ventas, Restaurantes, Hoteles y otros Establecimientos",142,"Directores y Gerentes de Museos, Cines y otros Establecimientos",1423,"Directores y Gerentes en Servicios Funerarios y otros Servicios",1,"Hombre",2019,20194,"2019-Q4",15580,5482.777920410783,-0.3039607542999359,-2394.332392379555,0.00046298504406752867,7877.110312790338
1,"Funcionarios, Directores y Jefes",15,"Coordinadores y Jefes de Área en Servicios Financieros, Administrativos y Sociales",151,"Coordinadores y Jefes de Área en Servicios Financieros y Administrativos",1511,"Coordinadores y Jefes de Área en Administración, Recursos Humanos y Mercadotecnia",1,"Hombre",2019,20194,"2019-Q4",92806,8218.551548391268,0.13421085602056543,972.4989253133508,0.0027578812580058448,7246.052623077917
1,"Funcionarios, Directores y Jefes",15,"Coordinadores y Jefes de Área en Servicios Financieros, Administrativos y Sociales",151,"Coordinadores y Jefes de Área en Servicios Financieros y Administrativos",1512,"Coordinadores y Jefes de Área en Servicios Contables, Financieros, Banca y Seguros",1,"Hombre",2019,20194,"2019-Q4",16637,6693.337140109395,-0.28237822174075605,-2633.772686944095,0.0004943955184949599,9327.10982705349
1,"Funcionarios, Directores y Jefes",15,"Coordinadores y Jefes de Área en Servicios Financieros, Administrativos y Sociales",152,"Coordinadores y Jefes de Área en Servicios de Salud, Enseñanza, Sociales y Jueces Calificadores",1521,"Coordinadores y Jefes de Área en Servicios de Salud, Protección Civil y Medio Ambiente",1,"Hombre",2019,20194,"2019-Q4",12412,14004.904125040284,0.4262031336749984,4185.192055727368,0.0003688427706653508,9819.712069312916
1,"Funcionarios, Directores y Jefes",15,"Coordinadores y Jefes de Área en Servicios Financieros, Administrativos y Sociales",152,"Coordinadores y Jefes de Área en Servicios de Salud, Enseñanza, Sociales y Jueces Calificadores",1522,"Coordinadores y Jefes de Área en Desarrollo Social y Económico",1,"Hombre",2019,20194,"2019-Q4",10806,7736.777716083658,-0.289756859291397,-3156.3619323538423,0.00032111786817674674,10893.1396484375
1,"Funcionarios, Directores y Jefes",15,"Coordinadores y Jefes de Área en Servicios Financieros, Administrativos y Sociales",152,"Coordinadores y Jefes de Área en Servicios de Salud, Enseñanza, Sociales y Jueces Calificadores",1523,"Coordinadores y Jefes de Área en Centros de Enseñanza y Capacitación",1,"Hombre",2019,20194,"2019-Q4",21432,7472.233109369167,-0.11503539492281734,-971.305837273193,0.0006368867435465516,8443.53894664236
1,"Funcionarios, Directores y Jefes",15,"Coordinadores y Jefes de Área en Servicios Financieros, Administrativos y Sociales",152,"Coordinadores y Jefes de Área en Servicios de Salud, Enseñanza, Sociales y Jueces Calificadores",1524,"Coordinadores y Jefes de Área en Servicios Legales, Jueces Calificadores y Fiscales",1,"Hombre",2019,20194,"2019-Q4",9989,7208.028831714886,-0.3011639062023151,-3106.3050953498932,0.0002968393841585715,10314.33392706478
1,"Funcionarios, Directores y Jefes",15,"Coordinadores y Jefes de Área en Servicios Financieros, Administrativos y Sociales",152,"Coordinadores y Jefes de Área en Servicios de Salud, Enseñanza, Sociales y Jueces Calificadores",1525,"Capitanes, Tenientes y Jefes de Área de las Fuerzas Armadas",1,"Hombre",2019,20194,"2019-Q4",1718,8521.536670547148,1,8521.536670547148,0.00005105316467959013,0
1,"Funcionarios, Directores y Jefes",15,"Coordinadores y Jefes de Área en Servicios Financieros, Administrativos y Sociales",152,"Coordinadores y Jefes de Área en Servicios de Salud, Enseñanza, Sociales y Jueces Calificadores",1526,"Coordinadores y Jefes de Área en Servicios de Vigilancia y Seguridad",1,"Hombre",2019,20194,"2019-Q4",14018,6029.985304608361,-0.3863594940617582,-3796.5910805157855,0.00041656767315395484,9826.576385124146
